SRC_ID1, SRC_ID2, DEST_ID
51,93,25362
122,114,25373
174,106,25381
51,94,25403
29,103,25423
24,114,25445
62,109,25448
153,112,25456
37,95,25458
110,115,25465
29,106,25466
122,118,25467
153,113,25468
24,116,25473
95,120,25476
62,112,25486
141,103,25489
174,112,25494
62,113,25498
24,118,25499
110,118,25500
37,100,25517
24,120,25519
51,102,25522
153,118,25525
98,107,25526
62,118,25544
37,104,25550
37,105,25557
51,107,25560
174,120,25563
37,110,25585
98,117,25586
37,111,25589
98,118,25590
37,112,25592
51,115,25599
37,114,25600
51,117,25604
50,93,23454
66,96,23456
51,58,23460
176,97,23464
95,80,23469
112,82,23482
187,102,23487
140,114,23490
188,106,23493
162,118,23497
121,106,23503
70,104,23510
167,115,23512
190,79,23514
135,117,23518
171,116,23527
80,92,23531
99,86,23535
29,67,23539
153,76,23541
48,117,23544
149,113,23545
78,103,23546
20,102,23549
116,118,23551
24,77,23558
145,106,23562
196,101,23574
108,103,23582
62,72,23587
59,103,23600
66,98,23603
153,77,23606
29,68,23609
37,60,23612
171,117,23617
149,114,23622
117,118,23630
199,96,23642
141,65,23653
68,118,23655
31,86,23658
81,98,23662
164,120,23669
167,117,23673
128,93,23675
75,91,23684
63,113,23689
131,114,23703
117,119,23707
187,105,23710
140,117,23711
199,97,23712
141,66,23713
81,99,23724
17,109,23726
70,107,23729
62,74,23733
59,105,23738
119,89,23748
48,120,23753
149,116,23762
20,105,23770
141,67,23774
24,80,23779
17,110,23784
108,106,23785
99,89,23787
70,108,23789
122,84,23791
62,75,23794
50,98,23822
29,71,23830
171,120,23842
107,88,23848
176,102,23852
140,119,23871
196,105,23881
98,68,23885
174,76,23886
62,76,23890
83,119,23909
38,91,23914
80,97,23919
176,103,23924
199,100,23929
196,106,23942
141,69,23947
66,103,23960
59,108,23964
51,65,23993
5,99,24003
72,115,24013
20,108,24017
122,87,24031
70,111,24040
121,113,24044
29,74,24045
50,101,24047
69,118,24050
5,100,24055
80,99,24059
95,88,24061
39,107,24064
142,96,24069
108,110,24074
145,113,24083
29,75,24099
69,119,24100
188,114,24102
38,94,24110
80,100,24114
23,108,24117
141,72,24129
110,85,24130
98,72,24134
95,89,24150
63,120,24152
50,103,24156
119,95,24157
5,102,24158
153,85,24171
199,104,24173
196,110,24178
141,73,24182
62,81,24185
45,115,24189
121,116,24192
75,99,24197
66,107,24198
95,90,24200
188,116,24205
72,119,24207
175,108,24213
31,94,24217
122,90,24222
112,92,24227
45,116,24238
99,96,24244
29,78,24248
50,105,24249
12,100,24252
80,103,24257
187,114,24269
153,87,24272
110,88,24274
108,114,24277
24,88,24280
66,109,24291
29,79,24310
37,71,24315
78,115,24316
175,110,24320
31,96,24322
23,112,24326
108,115,24331
141,76,24334
145,118,24337
174,84,24341
59,115,24348
29,80,24350
95,93,24363
23,113,24384
28,113,24396
98,77,24398
112,95,24401
29,81,24410
24,90,24412
99,99,24414
153,89,24422
5,107,24432
124,119,24435
175,112,24440
192,103,24443
196,115,24448
29,82,24468
12,104,24470
99,100,24473
78,118,24475
119,101,24478
39,115,24483
23,115,24489
187,118,24492
141,79,24500
112,97,24503
199,110,24505
62,87,24506
66,113,24508
70,120,24512
12,105,24513
59,118,24515
95,96,24526
187,119,24533
141,80,24544
98,80,24547
199,111,24551
62,88,24554
29,84,24556
119,103,24564
78,120,24567
190,96,24571
75,106,24575
187,120,24578
81,114,24582
37,76,24587
142,106,24592
128,109,24603
174,89,24614
38,104,24616
119,104,24625
190,97,24629
75,107,24633
112,100,24642
142,107,24646
29,86,24652
12,108,24655
119,105,24665
5,112,24669
199,114,24679
62,91,24694
39,120,24704
190,99,24709
31,104,24712
153,95,24724
107,104,24732
12,110,24743
128,112,24746
192,110,24755
190,100,24756
31,105,24757
5,114,24763
66,119,24765
142,110,24767
199,116,24769
174,93,24775
62,93,24783
50,116,24795
5,115,24814
37,81,24821
98,86,24825
99,108,24833
51,82,24835
110,99,24836
128,114,24837
62,94,24838
119,109,24847
98,87,24864
128,115,24882
38,110,24891
95,104,24902
119,110,24904
5,117,24921
199,119,24934
24,101,24945
51,84,24951
110,101,24953
80,117,24957
29,92,24960
112,107,24967
99,111,24968
128,117,24973
199,120,24979
98,89,24994
5,119,25007
112,108,25010
12,116,25013
62,98,25020
95,107,25033
141,90,25047
12,117,25051
174,99,25057
38,114,25060
98,91,25063
95,108,25065
62,100,25080
192,118,25091
174,100,25101
119,115,25106
31,113,25136
62,101,25151
119,116,25163
190,109,25182
142,119,25187
122,110,25192
38,117,25222
107,115,25227
24,108,25233
51,90,25234
142,120,25241
122,111,25251
38,118,25263
95,113,25281
38,119,25283
110,109,25285
98,96,25288
24,110,25301
51,92,25311
99,119,25323
110,110,25328
29,101,25331
31,118,25363
95,115,25371
110,111,25376
107,119,25382
31,119,25404
95,116,25412
107,120,25424
37,93,25429
98,100,25442
37,94,25443
95,118,25450
122,117,25452
190,117,25457
51,98,25475
37,97,25484
110,117,25490
29,108,25492
98,104,25496
29,109,25503
141,105,25509
51,101,25512
174,114,25515
98,106,25516
174,115,25524
37,102,25535
62,117,25536
51,104,25538
174,118,25548
62,119,25551
37,106,25564
98,114,25572
29,119,25578
29,120,25582
51,112,25587
51,114,25594
98,119,25595
37,113,25596
37,117,25608
190,78,23450
135,116,23453
69,110,23466
20,101,23478
117,116,23481
199,94,23486
17,106,23495
122,80,23500
31,84,23504
45,105,23507
124,105,23516
175,98,23520
128,91,23523
107,84,23526
37,59,23529
192,89,23533
69,111,23536
23,100,23548
112,83,23553
187,103,23559
141,64,23563
45,106,23571
31,85,23576
174,72,23584
188,107,23589
403,2,25623
167,116,23595
75,90,23598
128,92,23601
12,90,23611
38,88,23618
39,101,23623
131,113,23626
176,99,23631
165,119,23643
145,107,23652
121,108,23663
162,120,23672
59,104,23674
190,81,23677
124,107,23679
37,61,23681
50,96,23686
95,83,23691
192,91,23695
149,115,23699
24,79,23716
68,119,23719
196,103,23721
45,108,23722
174,74,23727
124,108,23737
75,92,23747
63,114,23752
80,95,23757
171,119,23759
95,84,23760
107,87,23763
78,106,23767
199,98,23776
145,109,23780
81,100,23786
174,75,23788
128,95,23790
121,110,23792
167,119,23795
59,106,23802
69,115,23824
51,63,23827
5,97,23832
80,96,23844
39,104,23846
131,116,23850
72,113,23853
110,81,23872
17,111,23883
99,90,23888
128,96,23893
50,99,23902
69,116,23904
12,94,23905
119,91,23910
23,105,23923
142,94,23928
112,88,23932
145,111,23945
128,97,23957
28,105,23961
188,112,23991
38,92,24002
176,104,24012
39,106,24016
187,109,24020
17,113,24026
174,78,24034
99,92,24035
28,106,24037
59,109,24039
75,96,24043
51,66,24051
175,105,24056
131,119,24060
149,120,24062
153,83,24065
20,109,24070
141,71,24078
62,79,24082
81,104,24085
99,93,24088
28,107,24090
121,114,24092
66,105,24095
63,119,24098
5,101,24105
31,92,24108
72,117,24112
153,84,24115
39,108,24119
199,103,24121
176,106,24124
45,114,24135
28,108,24141
72,118,24159
192,98,24163
122,89,24174
108,112,24177
98,73,24187
99,95,24191
59,112,24196
5,103,24203
192,99,24212
153,86,24218
23,110,24223
107,94,24228
108,113,24230
174,82,24234
75,100,24247
119,97,24251
95,91,24254
38,97,24256
51,70,24259
190,90,24264
142,100,24271
107,95,24276
176,109,24278
141,75,24281
145,117,24283
174,83,24285
81,108,24289
99,97,24303
188,118,24306
5,105,24309
124,117,24312
51,71,24313
80,104,24314
187,115,24325
107,96,24329
62,84,24343
99,98,24351
80,105,24362
5,106,24366
39,113,24370
175,111,24374
20,115,24383
176,111,24393
199,108,24395
17,120,24397
145,119,24399
174,85,24402
62,85,24405
128,105,24406
70,118,24408
59,116,24415
80,106,24434
38,100,24438
176,112,24453
28,114,24459
59,117,24471
190,94,24481
51,74,24485
108,118,24498
110,92,24511
24,92,24514
99,101,24517
5,109,24518
119,102,24519
78,119,24521
39,116,24524
51,75,24527
23,116,24531
37,75,24543
112,98,24549
174,88,24552
128,108,24555
99,102,24560
50,111,24570
51,76,24579
98,81,24585
199,112,24590
66,115,24602
12,107,24611
39,118,24623
192,107,24627
175,116,24632
50,112,24637
176,116,24640
199,113,24643
98,82,24647
24,95,24657
95,99,24659
51,78,24662
192,108,24666
175,117,24668
50,113,24671
141,83,24678
98,83,24683
174,91,24695
192,109,24706
81,117,24723
37,79,24733
24,97,24749
95,101,24753
50,115,24758
175,119,24759
98,85,24771
176,119,24773
99,107,24774
12,111,24776
24,98,24777
128,113,24780
95,102,24792
175,120,24801
107,106,24812
112,104,24817
38,109,24839
5,116,24851
199,118,24863
110,100,24873
50,118,24903
29,91,24905
98,88,24933
99,110,24943
95,105,24959
31,109,24962
75,114,24965
153,100,24978
31,110,25006
153,101,25018
38,113,25023
98,90,25032
190,106,25042
31,111,25044
37,86,25045
24,104,25048
122,107,25052
51,87,25055
153,102,25058
80,120,25062
141,91,25079
38,115,25083
95,109,25102
75,118,25121
24,106,25131
112,111,25134
12,119,25142
110,106,25152
174,101,25161
98,93,25172
51,89,25184
141,93,25185
31,114,25189
95,111,25224
75,120,25232
112,113,25245
153,106,25264
107,116,25268
190,111,25273
24,109,25274
31,116,25277
99,118,25278
112,114,25279
174,104,25287
190,112,25291
38,120,25324
174,105,25329
107,118,25341
190,113,25351
99,120,25374
98,98,25383
112,117,25413
110,112,25422
98,99,25427
24,113,25433
95,117,25436
141,100,25446
24,115,25459
62,110,25461
51,97,25463
174,110,25469
29,107,25479
153,114,25481
174,111,25482
98,103,25483
153,115,25493
51,100,25501
153,116,25504
174,113,25505
98,105,25506
24,119,25511
141,106,25520
29,111,25523
37,101,25527
141,107,25529
153,119,25531
98,108,25534
174,117,25540
141,109,25545
51,105,25546
98,110,25547
98,111,25554
174,119,25556
37,107,25569
141,113,25570
51,110,25576
141,115,25579
141,119,25597
141,120,25601
51,116,25602
37,115,25603
51,118,25606
37,118,25610
37,120,25612
403,1,25621
405,1,25622
405,2,25624
404,1,25625
403,3,25626
405,3,25627
403,4,25628
405,4,25629
403,5,25630
404,2,25631
405,5,25632
403,6,25633
405,6,25634
404,3,25635
404,4,25636
403,7,25637
404,5,25638
405,7,25639
403,8,25640
402,1,25641
403,9,25642
405,8,25643
404,6,25644
403,10,25645
405,9,25646
403,11,25647
405,10,25648
402,2,25649
405,11,25650
402,3,25651
403,12,25652
402,4,25653
403,13,25654
403,14,25655
402,5,25656
405,12,25657
403,15,25658
404,7,25659
405,13,25660
402,6,25661
403,16,25662
404,8,25663
405,14,25664
405,15,25665
403,17,25666
404,9,25667
402,7,25668
403,18,25669
405,16,25670
404,10,25671
402,8,25672
403,19,25673
402,9,25674
403,20,25675
404,11,25676
405,17,25677
402,10,25678
401,1,25679
403,21,25680
402,11,25681
405,18,25682
404,12,25683
405,19,25684
404,13,25685
401,2,25686
405,20,25687
402,12,25688
404,14,25689
401,3,25690
404,15,25691
405,21,25692
402,13,25693
401,4,25694
404,16,25695
402,14,25696
401,5,25697
402,15,25698
401,6,25699
402,16,25700
404,17,25701
402,17,25702
404,18,25703
402,18,25704
401,7,25705
403,22,25706
404,19,25707
402,19,25708
401,8,25709
403,23,25710
404,20,25711
402,20,25712
403,24,25713
402,21,25714
404,21,25715
401,9,25716
403,25,25717
401,10,25718
405,22,25719
405,23,25720
403,26,25721
401,11,25722
405,24,25723
403,27,25724
405,25,25725
403,28,25726
401,12,25727
403,29,25728
401,13,25729
403,30,25730
405,26,25731
401,14,25732
405,27,25733
401,15,25734
403,31,25735
405,28,25736
403,32,25737
401,16,25738
405,29,25739
403,33,25740
403,34,25741
401,17,25742
405,30,25743
402,22,25744
403,35,25745
401,18,25746
402,23,25747
405,31,25748
401,19,25749
404,22,25750
403,36,25751
402,24,25752
405,32,25753
403,37,25754
404,23,25755
401,20,25756
405,33,25757
402,25,25758
403,38,25759
401,21,25760
404,24,25761
405,34,25762
403,39,25763
404,25,25764
402,26,25765
405,35,25766
403,40,25767
402,27,25768
404,26,25769
402,28,25770
403,41,25771
405,36,25772
403,42,25773
402,29,25774
405,37,25775
404,27,25776
405,38,25777
402,30,25778
404,28,25779
405,39,25780
405,40,25781
404,29,25782
402,31,25783
404,30,25784
402,32,25785
405,41,25786
402,33,25787
405,42,25788
402,34,25789
404,31,25790
402,35,25791
401,22,25792
404,32,25793
401,23,25794
403,43,25795
402,36,25796
404,33,25797
401,24,25798
401,25,25799
402,37,25800
403,44,25801
404,34,25802
402,38,25803
403,45,25804
401,26,25805
404,35,25806
402,39,25807
403,46,25808
401,27,25809
402,40,25810
401,28,25811
404,36,25812
403,47,25813
404,37,25814
402,41,25815
401,29,25816
403,48,25817
402,42,25818
404,38,25819
401,30,25820
403,49,25821
405,43,25822
404,39,25823
405,44,25824
403,50,25825
404,40,25826
405,45,25827
401,31,25828
403,51,25829
401,32,25830
405,46,25831
401,33,25832
403,52,25833
405,47,25834
403,53,25835
401,34,25836
404,41,25837
405,48,25838
404,42,25839
401,35,25840
405,49,25841
403,54,25842
405,50,25843
403,55,25844
403,56,25845
405,51,25846
401,36,25847
401,37,25848
403,57,25849
405,52,25850
401,38,25851
402,43,25852
401,39,25853
405,53,25854
405,54,25855
401,40,25856
402,44,25857
405,55,25858
402,45,25859
403,58,25860
405,56,25861
401,41,25862
402,46,25863
403,59,25864
401,42,25865
405,57,25866
403,60,25867
402,47,25868
404,43,25869
403,61,25870
402,48,25871
403,62,25872
404,44,25873
403,63,25874
402,49,25875
403,64,25876
404,45,25877
402,50,25878
405,58,25879
404,46,25880
403,65,25881
405,59,25882
402,51,25883
403,66,25884
404,47,25885
403,67,25886
405,60,25887
402,52,25888
404,48,25889
403,68,25890
405,61,25891
402,53,25892
403,69,25893
404,49,25894
405,62,25895
402,54,25896
404,50,25897
405,63,25898
403,70,25899
402,55,25900
401,43,25901
404,51,25902
405,64,25903
403,71,25904
402,56,25905
401,44,25906
403,72,25907
403,73,25908
405,65,25909
401,45,25910
402,57,25911
403,74,25912
405,66,25913
401,46,25914
404,52,25915
405,67,25916
403,75,25917
404,53,25918
405,68,25919
401,47,25920
403,76,25921
404,54,25922
405,69,25923
401,48,25924
403,77,25925
402,58,25926
404,55,25927
403,78,25928
404,56,25929
402,59,25930
403,79,25931
401,49,25932
405,70,25933
401,50,25934
405,71,25935
402,60,25936
404,57,25937
401,51,25938
403,80,25939
405,72,25940
402,61,25941
403,81,25942
402,62,25943
405,73,25944
401,52,25945
405,74,25946
402,63,25947
403,82,25948
402,64,25950
404,58,25951
403,83,25952
401,54,25953
403,84,25954
405,75,25955
404,59,25956
401,55,25957
402,65,25958
405,76,25959
401,56,25960
403,85,25961
402,66,25962
405,77,25963
403,86,25964
402,67,25965
401,57,25966
405,78,25967
403,87,25968
404,60,25969
402,68,25970
403,88,25971
404,61,25972
405,79,25973
403,89,25974
402,69,25975
404,62,25976
405,80,25977
404,63,25978
403,90,25979
405,81,25980
404,64,25981
403,91,25982
402,70,25983
402,71,25984
403,92,25985
405,82,25986
401,58,25987
402,72,25988
404,65,25989
403,93,25990
403,94,25991
401,59,25992
402,73,25993
405,83,25994
404,66,25995
404,67,25996
402,74,25997
405,84,25998
403,95,25999
401,60,26000
404,68,26001
403,96,26002
402,75,26003
404,69,26004
401,61,26005
403,97,26006
405,85,26007
403,98,26008
401,62,26009
405,86,26010
402,76,26011
403,99,26012
401,63,26013
405,87,26014
402,77,26015
405,88,26016
401,64,26017
403,100,26018
404,70,26019
402,78,26020
405,89,26021
402,79,26022
403,101,26023
404,71,26024
401,65,26025
403,102,26026
404,72,26027
405,90,26028
402,80,26029
401,66,26030
403,103,26031
405,91,26032
404,73,26033
402,81,26034
403,104,26035
401,67,26036
405,92,26037
404,74,26038
401,68,26039
402,82,26040
405,93,26041
403,105,26042
401,69,26043
402,83,26044
405,94,26045
403,106,26046
404,75,26047
402,84,26048
403,107,26049
404,76,26050
401,70,26051
405,95,26052
403,108,26053
404,77,26054
401,71,26055
405,96,26056
402,85,26057
403,109,26058
404,78,26059
405,97,26060
402,86,26061
401,72,26062
404,79,26063
403,110,26064
402,87,26065
401,73,26066
405,98,26067
403,111,26068
402,88,26069
401,74,26070
405,99,26071
403,112,26072
402,89,26073
404,80,26074
403,113,26075
401,75,26076
405,100,26077
404,81,26078
403,114,26079
401,76,26080
402,90,26081
404,82,26082
405,101,26083
401,77,26084
402,91,26085
404,83,26086
405,102,26087
403,115,26088
402,92,26089
401,78,26090
403,116,26091
404,84,26092
405,103,26093
402,93,26094
403,117,26095
401,79,26096
402,94,26097
403,118,26098
405,104,26099
404,85,26100
403,119,26101
401,80,26102
404,86,26103
402,95,26104
405,105,26105
403,120,26106
401,81,26107
404,87,26108
402,96,26109
405,106,26110
401,82,26111
404,88,26112
405,107,26113
402,97,26114
404,89,26115
401,83,26116
405,108,26117
402,98,26118
401,84,26119
405,109,26120
404,90,26121
402,99,26122
401,85,26123
404,91,26124
405,110,26125
401,86,26126
404,92,26127
402,100,26128
405,111,26129
404,93,26130
401,87,26131
402,101,26132
405,112,26133
401,88,26134
402,102,26135
404,94,26136
405,113,26137
401,89,26138
402,103,26139
405,114,26140
402,104,26141
401,90,26142
404,95,26143
405,115,26144
402,105,26145
401,91,26146
405,116,26147
1571,14,27321
1589,9,27328
1507,11,27329
1506,14,27337
1562,13,27345
1581,15,27351
1537,11,27358
1591,13,27359
1526,10,27367
1538,11,27375
1543,11,27381
1587,14,27388
1560,15,27389
1502,14,27397
1595,12,27405
1582,10,27411
1514,11,27418
1571,15,27419
1589,10,27427
1524,11,27435
1504,13,27441
1566,14,27448
1581,16,27449
1537,12,27457
1536,13,27466
1523,11,27471
1535,16,27478
1509,12,27479
1525,16,27486
1557,13,27495
1553,16,27505
1580,14,27506
1596,15,27508
1559,17,27516
1589,11,27525
1554,14,27535
1546,14,27536
1583,12,27538
1562,15,27546
1513,11,27555
1536,14,27565
1526,12,27566
1585,14,27568
1569,13,27576
1525,17,27585
1502,16,27595
1570,12,27596
1555,15,27598
1580,15,27606
1514,13,27615
1521,18,27625
1592,16,27626
1534,13,27628
1546,15,27636
1567,12,27645
1513,12,27655
1591,16,27656
1516,14,27658
1526,13,27666
1569,14,27675
1525,18,27685
1533,19,27686
1587,17,27688
1502,17,27696
1565,18,27705
1514,14,27715
1519,13,27716
1517,15,27718
1592,17,27726
1546,16,27735
1567,13,27745
1505,19,27746
1508,18,27748
1513,13,27756
1536,16,27765
1568,14,27775
1584,16,27776
1535,19,27778
1501,3,27786
1570,14,27795
1580,17,27805
1545,14,27806
1553,19,27808
1575,15,27816
1589,14,27825
1554,17,27835
1599,18,27836
1546,17,27838
1567,14,27846
1513,14,27855
1536,17,27865
1526,15,27866
1597,19,27868
1568,15,27876
1525,20,27885
1570,15,27895
1502,19,27896
1512,18,27898
1580,18,27905
1559,21,27915
1511,17,27924
1589,15,27925
1507,17,27927
1590,19,27934
1577,19,27943
1532,15,27953
1588,15,27954
1591,19,27956
1536,18,27963
1509,17,27973
1525,21,27983
1501,5,27984
1515,17,27985
1527,16,27990
1547,18,28000
1582,16,28008
1522,16,28010
1586,19,28017
1524,17,28027
1551,19,28037
1566,20,28038
1567,16,28040
1578,20,28052
1597,21,28059
1549,21,28081
1570,17,28082
1563,20,28084
1579,21,28094
1586,20,28103
1589,17,28105
1562,21,28126
1537,19,28127
1513,17,28131
1518,20,28141
1501,7,28154
1512,21,28162
1547,20,28164
1573,19,28172
1586,21,28178
1589,18,28179
1600,21,28191
1551,21,28192
1567,18,28193
1536,21,28202
1518,21,28205
1543,20,28213
1503,19,28218
1540,19,28219
1527,19,28220
1522,19,28232
1575,20,28234
1542,20,28243
1588,19,28250
1513,19,28251
1523,20,28254
1509,21,28258
1527,20,28267
1531,21,28275
1534,21,28279
1588,20,28287
1513,20,28288
1540,21,28296
1513,21,28308
1535,22,28318
1521,22,28319
1556,22,28323
1587,22,28340
1594,23,28344
1553,23,28351
1596,22,28354
1510,23,28361
1591,22,28362
1592,22,28366
1590,22,28371
1581,24,28372
1593,22,28385
1597,23,28388
1560,24,28390
1506,24,28397
1600,22,28411
1505,25,28419
1581,25,28421
1536,22,28422
1584,22,28427
1501,17,28436
1594,25,28438
1553,25,28451
1555,23,28452
1596,24,28457
1591,24,28466
1551,23,28474
1592,24,28475
1599,24,28487
1550,24,28495
1535,26,28497
1521,26,28498
1502,25,28503
1543,22,28516
1586,24,28518
1541,22,28519
1597,25,28523
1577,25,28532
1510,26,28543
1504,24,28545
1600,24,28546
1572,26,28557
1583,22,28568
1576,24,28570
1516,23,28572
1587,26,28577
1502,26,28587
1525,27,28598
1570,22,28600
1561,24,28602
1545,22,28606
1560,27,28616
1577,26,28627
1579,26,28629
1508,27,28631
1559,28,28636
1532,22,28646
1548,26,28657
1529,23,28659
1505,28,28661
1536,25,28666
1524,23,28676
1502,27,28687
1501,20,28689
1538,24,28691
1520,23,28696
1545,23,28706
1597,27,28717
1564,29,28719
1555,26,28721
1563,26,28726
1559,29,28736
1588,23,28747
1551,26,28749
1552,25,28751
1572,28,28756
1536,26,28766
1518,26,28777
1531,25,28779
1514,25,28781
1547,26,28786
1594,29,28796
1543,25,28807
1519,24,28809
1586,27,28811
1598,29,28816
1577,28,28826
1578,28,28837
1510,29,28839
1544,24,28841
1588,24,28846
1572,29,28856
1536,27,28866
1576,27,28868
1566,28,28870
1585,27,28875
1568,25,28885
1520,25,28896
1574,24,28898
1593,28,28900
1509,26,28905
1598,30,28915
1507,27,28926
1563,28,28928
1508,30,28930
1546,28,28934
1558,29,28944
1572,30,28955
1548,29,28957
1505,31,28959
1536,28,28964
1587,30,28974
1540,26,28985
1594,31,28987
1502,30,28989
1525,31,28994
1509,27,29004
1598,31,29014
1589,26,29016
1571,31,29018
1564,32,29023
1559,32,29033
1551,29,29044
1523,27,29046
1565,31,29048
1572,31,29053
1528,28,29063
1518,29,29074
1585,29,29075
1521,32,29077
1549,31,29082
1525,32,29092
1509,28,29103
1575,28,29105
1519,27,29107
1582,27,29112
1564,33,29122
1546,30,29133
1600,30,29135
1567,27,29137
1558,31,29142
1513,27,29151
1536,30,29162
1530,29,29164
1576,30,29166
1587,32,29171
1549,32,29181
1547,30,29192
1593,31,29194
1569,29,29196
1509,29,29201
1553,33,29211
1564,34,29221
1563,31,29223
1508,33,29225
1507,30,29230
1504,31,29240
1537,30,29251
1511,30,29253
1581,34,29255
1505,34,29260
1516,30,29270
1595,31,29281
1502,33,29283
1540,29,29285
1520,29,29289
1561,31,29299
1553,34,29310
1515,30,29312
1512,32,29314
1564,35,29319
1507,31,29329
1558,33,29340
1534,30,29342
1588,29,29344
1537,31,29349
1590,33,29359
1516,31,29369
1585,32,29371
1531,31,29373
1535,35,29378
1520,30,29388
1543,31,29399
1575,31,29401
1509,31,29403
1586,33,29408
1564,36,29418
1508,35,29429
1600,33,29431
1578,34,29433
1532,30,29437
1513,30,29447
1552,32,29458
1530,32,29460
1566,34,29462
1524,31,29467
1521,36,29477
1525,36,29488
1574,30,29490
1543,32,29492
1527,31,29497
1582,31,29507
1564,37,29517
1562,35,29519
1517,33,29521
1507,33,29526
1532,31,29536
1592,35,29547
1511,33,29549
1572,36,29551
1552,33,29556
1516,33,29566
1573,33,29577
1502,36,29579
1595,34,29580
1520,32,29585
1522,32,29595
1553,37,29606
1515,33,29608
1589,32,29610
1596,36,29615
1579,36,29625
1534,33,29636
1558,36,29638
1523,33,29640
1565,37,29645
1552,34,29655
1585,35,29666
1518,35,29668
1521,38,29674
1520,33,29684
1527,33,29695
1556,38,29697
1575,34,29698
1582,33,29704
1577,37,29714
1507,35,29725
1600,36,29727
1544,33,29728
1567,33,29734
1542,34,29744
1595,36,29755
1502,38,29757
1580,37,29758
1536,36,29764
1541,35,29774
1574,33,29785
1530,35,29787
1509,35,29788
1547,36,29794
1519,34,29804
1512,37,29815
1564,40,29817
1506,39,29818
1579,38,29824
1548,38,29834
1588,34,29845
1569,36,29847
1567,34,29848
1534,10,27332
1529,10,27335
1554,12,27341
1551,12,27342
1530,11,27362
1539,13,27365
1536,12,27371
1585,12,27372
1549,14,27392
1503,10,27395
1563,13,27401
1555,13,27402
1598,15,27422
1552,12,27425
1534,11,27431
1542,11,27432
1544,10,27452
1572,15,27455
1530,12,27461
1558,14,27462
1543,12,27482
1556,16,27490
1549,15,27491
1573,12,27511
1519,11,27514
1552,13,27520
1586,14,27521
1551,14,27541
1505,17,27544
1581,17,27550
1544,11,27551
1518,14,27571
1568,12,27574
1541,13,27580
1543,13,27581
1512,15,27601
1547,14,27604
1582,12,27610
1573,13,27611
1590,16,27631
1524,13,27634
1504,15,27640
1551,15,27641
1528,14,27661
1550,16,27664
1523,13,27670
1585,15,27671
1503,13,27691
1520,13,27694
1561,15,27700
1512,16,27701
1586,16,27721
1589,13,27724
1529,14,27730
1542,14,27731
1581,19,27751
1591,17,27754
1516,15,27760
1578,17,27761
1543,15,27781
1587,18,27784
1540,14,27790
1503,14,27791
1573,15,27811
1514,15,27814
1571,19,27820
1586,17,27821
1504,17,27841
1564,21,27844
1510,19,27850
1581,20,27851
1585,17,27871
1509,16,27874
1535,20,27880
1593,18,27881
1565,20,27901
1561,17,27904
1582,15,27910
1573,16,27911
1529,16,27930
1506,20,27933
1504,18,27939
1516,17,27959
1539,19,27962
1585,18,27968
1523,16,27969
1540,16,27988
1557,18,27995
1512,19,27996
1519,16,28014
1571,21,28016
1534,17,28022
1548,20,28023
1508,21,28043
1588,16,28048
1574,16,28064
1576,19,28066
1541,18,28070
1547,19,28088
1595,19,28089
1580,20,28091
1592,21,28108
1529,18,28110
1546,20,28115
1583,18,28116
1516,19,28134
1538,19,28145
1509,19,28147
1593,21,28152
1584,20,28153
1561,20,28167
1534,19,28182
1507,20,28184
1537,20,28195
1513,18,28199
1523,19,28203
1576,21,28209
1509,20,28210
1547,21,28223
1561,21,28226
1516,21,28252
1543,21,28261
1501,9,28264
1514,21,28271
1544,21,28305
1532,21,28306
1588,21,28307
1501,12,28311
1572,22,28335
1535,23,28338
1578,22,28363
1565,23,28365
1599,22,28373
1566,22,28374
1525,24,28383
1512,22,28394
1563,22,28396
1551,22,28414
1599,23,28425
1576,22,28426
1521,25,28430
1525,25,28439
1595,22,28441
1579,24,28456
1562,24,28462
1508,25,28463
1511,22,28477
1572,25,28479
1590,24,28483
1505,26,28484
1549,25,28502
1547,23,28504
1580,24,28508
1595,23,28509
1560,26,28521
1598,26,28524
1512,24,28528
1506,26,28529
1554,24,28548
1534,22,28550
1552,23,28553
1523,22,28554
1585,24,28575
1518,24,28578
1573,23,28583
1514,23,28584
1503,22,28604
1543,23,28607
1586,25,28612
1582,22,28613
1546,25,28634
1600,25,28638
1554,25,28642
1544,22,28643
1528,24,28664
1530,24,28668
1566,26,28672
1542,23,28673
1527,23,28694
1574,22,28698
1569,24,28702
1561,25,28703
1507,25,28724
1577,27,28728
1517,25,28732
1533,29,28733
1523,24,28754
1537,25,28758
1581,29,28762
1528,25,28763
1549,28,28784
1557,26,28788
1580,27,28792
1595,26,28793
1582,24,28814
1589,24,28818
1512,27,28822
1506,29,28823
1532,24,28844
1534,25,28848
1511,26,28852
1513,24,28853
1584,27,28873
1524,25,28877
1514,26,28881
1550,28,28882
1545,25,28903
1519,25,28907
1586,28,28911
1553,30,28912
1591,29,28933
1578,29,28936
1567,25,28940
1554,28,28941
1528,27,28962
1583,26,28966
1542,26,28970
1516,27,28971
1580,29,28992
1570,26,28996
1569,27,29000
1561,28,29001
1597,30,29021
1507,28,29025
1579,30,29029
1533,32,29030
1592,30,29051
1537,28,29055
1529,27,29059
1590,30,29060
1514,28,29080
1538,28,29084
1502,31,29088
1568,27,29089
1560,32,29110
1515,28,29114
1555,30,29118
1597,31,29119
1554,30,29140
1534,28,29144
1565,32,29147
1539,31,29148
1516,29,29169
1518,30,29173
